"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Input times","["2023-01-02T21:18:00.000", "2023-01-03T21:36:00.000", ... , "2042-12-30T01:12:00.000", "2042-12-31T02:18:00.000"], items=4496"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2026-10-14 01:36:00.000000 UTC","2461327.5666666670 JD UTC"
"2026-10-15 02:36:00.000000 UTC","2461328.6083333334 JD UTC"
"2026-10-24 23:30:00.000000 UTC","2461338.4791666665 JD UTC"
"2026-10-25 22:54:00.000000 UTC","2461339.4541666666 JD UTC"
"2026-10-26 23:12:00.000000 UTC","2461340.4666666670 JD UTC"
"2026-10-27 23:48:00.000000 UTC","2461341.4916666667 JD UTC"
"2026-10-29 00:30:00.000000 UTC","2461342.5208333335 JD UTC"
"2026-10-30 01:30:00.000000 UTC","2461343.5625000000 JD UTC"
"2026-10-31 02:36:00.000000 UTC","2461344.6083333334 JD UTC"
"2026-11-01 03:54:00.000000 UTC","2461345.6625000000 JD UTC"
"2026-11-02 05:24:00.000000 UTC","2461346.7250000000 JD UTC"
"2026-11-03 07:00:00.000000 UTC","2461347.7916666665 JD UTC"
"2026-11-06 22:42:00.000000 UTC","2461351.4458333333 JD UTC"
"2026-11-07 22:36:00.000000 UTC","2461352.4416666670 JD UTC"
"2026-11-08 22:54:00.000000 UTC","2461353.4541666666 JD UTC"
"2026-11-09 23:24:00.000000 UTC","2461354.4750000000 JD UTC"
"2026-11-11 00:00:00.000000 UTC","2461355.5000000000 JD UTC"
"2026-11-12 00:42:00.000000 UTC","2461356.5291666670 JD UTC"
"2026-11-13 01:36:00.000000 UTC","2461357.5666666670 JD UTC"
"2026-11-14 02:36:00.000000 UTC","2461358.6083333334 JD UTC"
"2026-11-15 04:06:00.000000 UTC","2461359.6708333334 JD UTC"
"2026-11-21 22:00:00.000000 UTC","2461366.4166666665 JD UTC"
"2026-11-22 21:42:00.000000 UTC","2461367.4041666670 JD UTC"
"2026-11-23 22:00:00.000000 UTC","2461368.4166666665 JD UTC"
"2026-11-24 22:30:00.000000 UTC","2461369.4375000000 JD UTC"
"2026-11-25 23:12:00.000000 UTC","2461370.4666666670 JD UTC"
"2026-11-27 00:06:00.000000 UTC","2461371.5041666670 JD UTC"
"2026-11-28 01:00:00.000000 UTC","2461372.5416666665 JD UTC"
"2026-11-29 02:06:00.000000 UTC","2461373.5875000000 JD UTC"
"2026-11-30 03:24:00.000000 UTC","2461374.6416666666 JD UTC"
"2026-12-01 05:12:00.000000 UTC","2461375.7166666670 JD UTC"
"2026-12-05 21:42:00.000000 UTC","2461380.4041666670 JD UTC"
"2026-12-06 22:00:00.000000 UTC","2461381.4166666665 JD UTC"
"2026-12-07 22:24:00.000000 UTC","2461382.4333333330 JD UTC"
"2026-12-08 23:00:00.000000 UTC","2461383.4583333335 JD UTC"
"2026-12-09 23:36:00.000000 UTC","2461384.4833333334 JD UTC"
"2026-12-11 00:18:00.000000 UTC","2461385.5125000000 JD UTC"
"2026-12-12 01:00:00.000000 UTC","2461386.5416666665 JD UTC"
"2026-12-13 01:48:00.000000 UTC","2461387.5750000000 JD UTC"
"2026-12-14 02:48:00.000000 UTC","2461388.6166666667 JD UTC"
"2026-12-20 20:48:00.000000 UTC","2461395.3666666667 JD UTC"
"2026-12-21 21:00:00.000000 UTC","2461396.3750000000 JD UTC"
"2026-12-22 21:30:00.000000 UTC","2461397.3958333335 JD UTC"
"2026-12-23 22:12:00.000000 UTC","2461398.4250000000 JD UTC"
"2026-12-24 23:00:00.000000 UTC","2461399.4583333335 JD UTC"
"2026-12-25 23:48:00.000000 UTC","2461400.4916666667 JD UTC"
"2026-12-27 00:48:00.000000 UTC","2461401.5333333330 JD UTC"
"2026-12-28 01:54:00.000000 UTC","2461402.5791666666 JD UTC"
"2026-12-29 03:18:00.000000 UTC","2461403.6375000000 JD UTC"
"2027-01-02 21:06:00.000000 UTC","2461408.3791666670 JD UTC"
"2027-01-03 21:18:00.000000 UTC","2461409.3875000000 JD UTC"
"2027-01-04 21:42:00.000000 UTC","2461410.4041666670 JD UTC"
"2027-01-05 22:12:00.000000 UTC","2461411.4250000000 JD UTC"
"2027-01-06 22:48:00.000000 UTC","2461412.4500000000 JD UTC"
"2027-01-07 23:24:00.000000 UTC","2461413.4750000000 JD UTC"
"2027-01-09 00:00:00.000000 UTC","2461414.5000000000 JD UTC"
"2027-01-10 00:36:00.000000 UTC","2461415.5250000000 JD UTC"
"2027-01-11 01:24:00.000000 UTC","2461416.5583333330 JD UTC"
"2027-01-12 02:36:00.000000 UTC","2461417.6083333334 JD UTC"
"2027-01-17 20:12:00.000000 UTC","2461423.3416666670 JD UTC"
"2027-01-18 20:12:00.000000 UTC","2461424.3416666670 JD UTC"
"2027-01-19 20:36:00.000000 UTC","2461425.3583333334 JD UTC"
"2027-01-20 21:18:00.000000 UTC","2461426.3875000000 JD UTC"
"2027-01-21 22:00:00.000000 UTC","2461427.4166666665 JD UTC"
"2027-01-22 22:48:00.000000 UTC","2461428.4500000000 JD UTC"
"2027-01-23 23:42:00.000000 UTC","2461429.4875000000 JD UTC"
"2027-01-25 00:36:00.000000 UTC","2461430.5250000000 JD UTC"
"2027-01-26 01:54:00.000000 UTC","2461431.5791666666 JD UTC"
"2027-01-31 20:48:00.000000 UTC","2461437.3666666667 JD UTC"
"2027-02-01 21:06:00.000000 UTC","2461438.3791666670 JD UTC"
"2027-02-02 21:36:00.000000 UTC","2461439.4000000000 JD UTC"
"2027-02-03 22:06:00.000000 UTC","2461440.4208333334 JD UTC"
"2027-02-04 22:36:00.000000 UTC","2461441.4416666670 JD UTC"
"2027-02-05 23:06:00.000000 UTC","2461442.4625000000 JD UTC"
"2027-02-06 23:42:00.000000 UTC","2461443.4875000000 JD UTC"
"2027-02-08 00:24:00.000000 UTC","2461444.5166666666 JD UTC"
"2027-02-09 01:30:00.000000 UTC","2461445.5625000000 JD UTC"
"2027-02-15 19:12:00.000000 UTC","2461452.3000000000 JD UTC"
"2027-02-16 19:42:00.000000 UTC","2461453.3208333333 JD UTC"
"2027-02-17 20:24:00.000000 UTC","2461454.3500000000 JD UTC"
"2027-02-18 21:06:00.000000 UTC","2461455.3791666670 JD UTC"
"2027-02-19 21:54:00.000000 UTC","2461456.4125000000 JD UTC"
"2027-02-20 22:42:00.000000 UTC","2461457.4458333333 JD UTC"
"2027-02-21 23:42:00.000000 UTC","2461458.4875000000 JD UTC"
"2027-02-23 00:54:00.000000 UTC","2461459.5375000000 JD UTC"
"2027-03-02 20:54:00.000000 UTC","2461467.3708333330 JD UTC"
"2027-03-03 21:24:00.000000 UTC","2461468.3916666666 JD UTC"
"2027-03-04 21:54:00.000000 UTC","2461469.4125000000 JD UTC"
"2027-03-05 22:24:00.000000 UTC","2461470.4333333330 JD UTC"
"2027-03-06 23:00:00.000000 UTC","2461471.4583333335 JD UTC"
"2027-03-07 23:48:00.000000 UTC","2461472.4916666667 JD UTC"
"2027-03-13 15:48:00.000000 UTC","2461478.1583333330 JD UTC"
"2027-03-14 16:36:00.000000 UTC","2461479.1916666670 JD UTC"
"2027-03-15 17:30:00.000000 UTC","2461480.2291666665 JD UTC"
"2027-03-16 18:24:00.000000 UTC","2461481.2666666666 JD UTC"
"2027-03-17 19:18:00.000000 UTC","2461482.3041666667 JD UTC"
"2027-03-18 20:06:00.000000 UTC","2461483.3375000000 JD UTC"
"2027-03-19 21:00:00.000000 UTC","2461484.3750000000 JD UTC"
"2027-03-20 21:54:00.000000 UTC","2461485.4125000000 JD UTC"
"2027-03-21 23:00:00.000000 UTC","2461486.4583333335 JD UTC"
"2027-03-23 12:24:00.000000 UTC","2461488.0166666666 JD UTC"
"2027-03-24 12:48:00.000000 UTC","2461489.0333333330 JD UTC"
"2027-03-25 13:30:00.000000 UTC","2461490.0625000000 JD UTC"
"2027-03-26 14:24:00.000000 UTC","2461491.1000000000 JD UTC"
"2027-03-27 15:36:00.000000 UTC","2461492.1500000000 JD UTC"
"2027-03-28 17:06:00.000000 UTC","2461493.2125000000 JD UTC"
"2027-04-01 21:18:00.000000 UTC","2461497.3875000000 JD UTC"
"2027-04-07 11:54:00.000000 UTC","2461502.9958333330 JD UTC"
"2027-04-08 12:12:00.000000 UTC","2461504.0083333333 JD UTC"
"2027-04-09 12:42:00.000000 UTC","2461505.0291666670 JD UTC"
"2027-04-10 13:24:00.000000 UTC","2461506.0583333330 JD UTC"
"2027-04-11 14:18:00.000000 UTC","2461507.0958333330 JD UTC"
"2027-04-12 15:24:00.000000 UTC","2461508.1416666666 JD UTC"
"2027-04-13 16:36:00.000000 UTC","2461509.1916666670 JD UTC"
"2027-04-14 17:48:00.000000 UTC","2461510.2416666667 JD UTC"
"2027-04-15 18:54:00.000000 UTC","2461511.2875000000 JD UTC"
"2027-04-16 20:06:00.000000 UTC","2461512.3375000000 JD UTC"
"2027-04-17 21:24:00.000000 UTC","2461513.3916666666 JD UTC"
"2027-04-19 10:36:00.000000 UTC","2461514.9416666670 JD UTC"
"2027-04-20 10:48:00.000000 UTC","2461515.9500000000 JD UTC"
"2027-04-21 11:18:00.000000 UTC","2461516.9708333330 JD UTC"
"2027-04-22 11:54:00.000000 UTC","2461517.9958333330 JD UTC"
"2027-04-23 12:36:00.000000 UTC","2461519.0250000000 JD UTC"
"2027-04-24 13:24:00.000000 UTC","2461520.0583333330 JD UTC"
"2027-04-25 14:24:00.000000 UTC","2461521.1000000000 JD UTC"
"2027-04-26 15:36:00.000000 UTC","2461522.1500000000 JD UTC"
"2027-04-27 17:00:00.000000 UTC","2461523.2083333335 JD UTC"
"2027-05-04 10:24:00.000000 UTC","2461529.9333333330 JD UTC"
"2027-05-05 10:18:00.000000 UTC","2461530.9291666667 JD UTC"
"2027-05-06 10:42:00.000000 UTC","2461531.9458333333 JD UTC"
"2027-05-07 11:12:00.000000 UTC","2461532.9666666670 JD UTC"
"2027-05-08 11:54:00.000000 UTC","2461533.9958333330 JD UTC"
"2027-05-09 12:42:00.000000 UTC","2461535.0291666670 JD UTC"
"2027-05-10 13:42:00.000000 UTC","2461536.0708333333 JD UTC"
"2027-05-11 14:48:00.000000 UTC","2461537.1166666667 JD UTC"
"2027-05-12 16:00:00.000000 UTC","2461538.1666666665 JD UTC"
"2027-05-13 17:24:00.000000 UTC","2461539.2250000000 JD UTC"
"2027-05-14 19:06:00.000000 UTC","2461540.2958333334 JD UTC"
"2027-05-17 09:30:00.000000 UTC","2461542.8958333335 JD UTC"
"2027-05-18 09:48:00.000000 UTC","2461543.9083333330 JD UTC"
"2027-05-19 10:12:00.000000 UTC","2461544.9250000000 JD UTC"
"2027-05-20 10:48:00.000000 UTC","2461545.9500000000 JD UTC"
"2027-05-21 11:24:00.000000 UTC","2461546.9750000000 JD UTC"
"2027-05-22 12:06:00.000000 UTC","2461548.0041666670 JD UTC"
"2027-05-23 12:54:00.000000 UTC","2461549.0375000000 JD UTC"
"2027-05-24 13:42:00.000000 UTC","2461550.0708333333 JD UTC"
"2027-05-25 14:42:00.000000 UTC","2461551.1125000000 JD UTC"
"2027-05-26 15:54:00.000000 UTC","2461552.1625000000 JD UTC"
"2027-06-01 09:36:00.000000 UTC","2461557.9000000000 JD UTC"
"2027-06-02 09:18:00.000000 UTC","2461558.8875000000 JD UTC"
"2027-06-03 09:36:00.000000 UTC","2461559.9000000000 JD UTC"
"2027-06-04 10:06:00.000000 UTC","2461560.9208333334 JD UTC"
"2027-06-05 10:48:00.000000 UTC","2461561.9500000000 JD UTC"
"2027-06-06 11:36:00.000000 UTC","2461562.9833333334 JD UTC"
"2027-06-07 12:24:00.000000 UTC","2461564.0166666666 JD UTC"
"2027-06-08 13:24:00.000000 UTC","2461565.0583333330 JD UTC"
"2027-06-09 14:30:00.000000 UTC","2461566.1041666665 JD UTC"
"2027-06-10 15:48:00.000000 UTC","2461567.1583333330 JD UTC"
"2027-06-14 08:54:00.000000 UTC","2461570.8708333330 JD UTC"
"2027-06-15 09:00:00.000000 UTC","2461571.8750000000 JD UTC"
"2027-06-16 09:30:00.000000 UTC","2461572.8958333335 JD UTC"
"2027-06-17 10:00:00.000000 UTC","2461573.9166666665 JD UTC"
"2027-06-18 10:36:00.000000 UTC","2461574.9416666670 JD UTC"
"2027-06-19 11:12:00.000000 UTC","2461575.9666666670 JD UTC"
"2027-06-20 11:54:00.000000 UTC","2461576.9958333330 JD UTC"
"2027-06-21 12:36:00.000000 UTC","2461578.0250000000 JD UTC"
"2027-06-22 13:24:00.000000 UTC","2461579.0583333330 JD UTC"
"2027-06-23 14:18:00.000000 UTC","2461580.0958333330 JD UTC"
"2027-06-24 15:36:00.000000 UTC","2461581.1500000000 JD UTC"
"2027-06-30 08:42:00.000000 UTC","2461586.8625000000 JD UTC"
"2027-07-01 08:48:00.000000 UTC","2461587.8666666667 JD UTC"
"2027-07-02 09:18:00.000000 UTC","2461588.8875000000 JD UTC"
"2027-07-03 09:54:00.000000 UTC","2461589.9125000000 JD UTC"
"2027-07-04 10:36:00.000000 UTC","2461590.9416666670 JD UTC"
"2027-07-05 11:24:00.000000 UTC","2461591.9750000000 JD UTC"
"2027-07-06 12:18:00.000000 UTC","2461593.0125000000 JD UTC"
"2027-07-07 13:18:00.000000 UTC","2461594.0541666667 JD UTC"
"2027-07-08 14:30:00.000000 UTC","2461595.1041666665 JD UTC"
"2027-07-13 08:36:00.000000 UTC","2461599.8583333334 JD UTC"
"2027-07-14 08:54:00.000000 UTC","2461600.8708333330 JD UTC"
"2027-07-15 09:24:00.000000 UTC","2461601.8916666666 JD UTC"
"2027-07-16 10:00:00.000000 UTC","2461602.9166666665 JD UTC"
"2027-07-17 10:36:00.000000 UTC","2461603.9416666670 JD UTC"
"2027-07-18 11:12:00.000000 UTC","2461604.9666666670 JD UTC"
"2027-07-19 11:54:00.000000 UTC","2461605.9958333330 JD UTC"
"2027-07-20 12:36:00.000000 UTC","2461607.0250000000 JD UTC"
"2027-07-21 13:24:00.000000 UTC","2461608.0583333330 JD UTC"
"2027-07-22 14:42:00.000000 UTC","2461609.1125000000 JD UTC"
"2027-07-29 08:12:00.000000 UTC","2461615.8416666670 JD UTC"
"2027-07-30 08:30:00.000000 UTC","2461616.8541666665 JD UTC"
"2027-07-31 09:06:00.000000 UTC","2461617.8791666670 JD UTC"
"2027-08-01 09:48:00.000000 UTC","2461618.9083333330 JD UTC"
"2027-08-02 10:30:00.000000 UTC","2461619.9375000000 JD UTC"
"2027-08-03 11:24:00.000000 UTC","2461620.9750000000 JD UTC"
"2027-08-04 12:24:00.000000 UTC","2461622.0166666666 JD UTC"
"2027-08-05 13:36:00.000000 UTC","2461623.0666666670 JD UTC"
"2027-08-11 08:54:00.000000 UTC","2461628.8708333330 JD UTC"
"2027-08-12 09:00:00.000000 UTC","2461629.8750000000 JD UTC"
"2027-08-13 09:36:00.000000 UTC","2461630.9000000000 JD UTC"
"2027-08-14 10:06:00.000000 UTC","2461631.9208333334 JD UTC"
"2027-08-15 10:42:00.000000 UTC","2461632.9458333333 JD UTC"
"2027-08-16 11:18:00.000000 UTC","2461633.9708333330 JD UTC"
"2027-08-17 12:00:00.000000 UTC","2461635.0000000000 JD UTC"
"2027-08-18 13:12:00.000000 UTC","2461636.0500000000 JD UTC"
"2027-08-27 07:48:00.000000 UTC","2461644.8250000000 JD UTC"
"2027-08-28 08:18:00.000000 UTC","2461645.8458333330 JD UTC"
"2027-08-29 09:00:00.000000 UTC","2461646.8750000000 JD UTC"
"2027-08-30 09:42:00.000000 UTC","2461647.9041666670 JD UTC"
"2027-08-31 10:36:00.000000 UTC","2461648.9416666670 JD UTC"
"2027-09-01 11:36:00.000000 UTC","2461649.9833333334 JD UTC"
"2027-09-23 06:00:00.000000 UTC","2461671.7500000000 JD UTC"
"2027-09-24 06:36:00.000000 UTC","2461672.7750000000 JD UTC"
"2027-09-25 07:18:00.000000 UTC","2461673.8041666667 JD UTC"
"2027-09-26 08:12:00.000000 UTC","2461674.8416666670 JD UTC"
"2027-09-27 09:06:00.000000 UTC","2461675.8791666670 JD UTC"
"2027-09-28 10:06:00.000000 UTC","2461676.9208333334 JD UTC"
"2027-09-30 23:54:00.000000 UTC","2461679.4958333330 JD UTC"
"2027-10-02 00:24:00.000000 UTC","2461680.5166666666 JD UTC"
"2027-10-03 01:06:00.000000 UTC","2461681.5458333334 JD UTC"
"2027-10-04 02:00:00.000000 UTC","2461682.5833333335 JD UTC"
"2027-10-05 03:18:00.000000 UTC","2461683.6375000000 JD UTC"
"2027-10-16 00:00:00.000000 UTC","2461694.5000000000 JD UTC"
"2027-10-17 00:12:00.000000 UTC","2461695.5083333333 JD UTC"
"2027-10-18 00:36:00.000000 UTC","2461696.5250000000 JD UTC"
"2027-10-19 01:18:00.000000 UTC","2461697.5541666667 JD UTC"
"2027-10-20 02:12:00.000000 UTC","2461698.5916666670 JD UTC"
"2027-10-21 03:18:00.000000 UTC","2461699.6375000000 JD UTC"
"2027-10-22 04:30:00.000000 UTC","2461700.6875000000 JD UTC"
"2027-10-23 05:48:00.000000 UTC","2461701.7416666667 JD UTC"
"2027-10-24 07:06:00.000000 UTC","2461702.7958333334 JD UTC"
"2027-10-27 22:18:00.000000 UTC","2461706.4291666667 JD UTC"
"2027-10-28 22:30:00.000000 UTC","2461707.4375000000 JD UTC"
"2027-10-29 22:54:00.000000 UTC","2461708.4541666666 JD UTC"
"2027-10-30 23:30:00.000000 UTC","2461709.4791666665 JD UTC"
"2027-11-01 00:18:00.000000 UTC","2461710.5125000000 JD UTC"
"2027-11-02 01:12:00.000000 UTC","2461711.5500000000 JD UTC"
"2027-11-03 02:18:00.000000 UTC","2461712.5958333330 JD UTC"
"2027-11-04 03:42:00.000000 UTC","2461713.6541666670 JD UTC"
"2027-11-11 23:06:00.000000 UTC","2461721.4625000000 JD UTC"
"2027-11-12 22:30:00.000000 UTC","2461722.4375000000 JD UTC"
"2027-11-13 22:42:00.000000 UTC","2461723.4458333333 JD UTC"
"2027-11-14 23:06:00.000000 UTC","2461724.4625000000 JD UTC"
"2027-11-15 23:48:00.000000 UTC","2461725.4916666667 JD UTC"
"2027-11-17 00:36:00.000000 UTC","2461726.5250000000 JD UTC"
"2027-11-18 01:30:00.000000 UTC","2461727.5625000000 JD UTC"
"2027-11-19 02:30:00.000000 UTC","2461728.6041666665 JD UTC"
"2027-11-20 03:48:00.000000 UTC","2461729.6583333330 JD UTC"
"2027-11-21 05:30:00.000000 UTC","2461730.7291666665 JD UTC"
"2027-11-24 21:24:00.000000 UTC","2461734.3916666666 JD UTC"
"2027-11-25 21:30:00.000000 UTC","2461735.3958333335 JD UTC"
"2027-11-26 21:54:00.000000 UTC","2461736.4125000000 JD UTC"
"2027-11-27 22:30:00.000000 UTC","2461737.4375000000 JD UTC"
"2027-11-28 23:12:00.000000 UTC","2461738.4666666670 JD UTC"
"2027-11-29 23:54:00.000000 UTC","2461739.4958333330 JD UTC"
"2027-12-01 00:42:00.000000 UTC","2461740.5291666670 JD UTC"
"2027-12-02 01:42:00.000000 UTC","2461741.5708333333 JD UTC"
"2027-12-03 02:48:00.000000 UTC","2461742.6166666667 JD UTC"
"2027-12-10 21:30:00.000000 UTC","2461750.3958333335 JD UTC"
"2027-12-11 21:42:00.000000 UTC","2461751.4041666670 JD UTC"
"2027-12-12 22:06:00.000000 UTC","2461752.4208333334 JD UTC"
"2027-12-13 22:42:00.000000 UTC","2461753.4458333333 JD UTC"
"2027-12-14 23:24:00.000000 UTC","2461754.4750000000 JD UTC"
"2027-12-16 00:12:00.000000 UTC","2461755.5083333333 JD UTC"
"2027-12-17 01:06:00.000000 UTC","2461756.5458333334 JD UTC"
"2027-12-18 02:06:00.000000 UTC","2461757.5875000000 JD UTC"
"2027-12-19 03:36:00.000000 UTC","2461758.6500000000 JD UTC"
"2027-12-22 21:00:00.000000 UTC","2461762.3750000000 JD UTC"
"2027-12-23 20:42:00.000000 UTC","2461763.3625000000 JD UTC"
"2027-12-24 21:12:00.000000 UTC","2461764.3833333333 JD UTC"
"2027-12-25 21:42:00.000000 UTC","2461765.4041666670 JD UTC"
"2027-12-26 22:18:00.000000 UTC","2461766.4291666667 JD UTC"
"2027-12-27 23:00:00.000000 UTC","2461767.4583333335 JD UTC"
"2027-12-28 23:42:00.000000 UTC","2461768.4875000000 JD UTC"
"2027-12-30 00:24:00.000000 UTC","2461769.5166666666 JD UTC"
"2027-12-31 01:18:00.000000 UTC","2461770.5541666667 JD UTC"
"2028-01-01 02:24:00.000000 UTC","2461771.6000000000 JD UTC"
"2028-01-07 21:06:00.000000 UTC","2461778.3791666670 JD UTC"
"2028-01-08 20:48:00.000000 UTC","2461779.3666666667 JD UTC"
"2028-01-09 21:12:00.000000 UTC","2461780.3833333333 JD UTC"
"2028-01-10 21:42:00.000000 UTC","2461781.4041666670 JD UTC"
"2028-01-11 22:18:00.000000 UTC","2461782.4291666667 JD UTC"
"2028-01-12 23:06:00.000000 UTC","2461783.4625000000 JD UTC"
"2028-01-13 23:54:00.000000 UTC","2461784.4958333330 JD UTC"
"2028-01-15 00:54:00.000000 UTC","2461785.5375000000 JD UTC"
"2028-01-16 02:00:00.000000 UTC","2461786.5833333335 JD UTC"
"2028-01-20 20:06:00.000000 UTC","2461791.3375000000 JD UTC"
"2028-01-21 20:30:00.000000 UTC","2461792.3541666665 JD UTC"
"2028-01-22 21:06:00.000000 UTC","2461793.3791666670 JD UTC"
"2028-01-23 21:42:00.000000 UTC","2461794.4041666670 JD UTC"
"2028-01-24 22:18:00.000000 UTC","2461795.4291666667 JD UTC"
"2028-01-25 23:00:00.000000 UTC","2461796.4583333335 JD UTC"
"2028-01-26 23:36:00.000000 UTC","2461797.4833333334 JD UTC"
"2028-01-28 00:18:00.000000 UTC","2461798.5125000000 JD UTC"
"2028-01-29 01:12:00.000000 UTC","2461799.5500000000 JD UTC"
"2028-02-05 20:06:00.000000 UTC","2461807.3375000000 JD UTC"
"2028-02-06 20:18:00.000000 UTC","2461808.3458333330 JD UTC"
"2028-02-07 20:48:00.000000 UTC","2461809.3666666667 JD UTC"
"2028-02-08 21:24:00.000000 UTC","2461810.3916666666 JD UTC"
"2028-02-09 22:06:00.000000 UTC","2461811.4208333334 JD UTC"
"2028-02-10 22:54:00.000000 UTC","2461812.4541666666 JD UTC"
"2028-02-11 23:48:00.000000 UTC","2461813.4916666667 JD UTC"
"2028-02-13 00:54:00.000000 UTC","2461814.5375000000 JD UTC"
"2028-02-17 18:54:00.000000 UTC","2461819.2875000000 JD UTC"
"2028-02-18 19:30:00.000000 UTC","2461820.3125000000 JD UTC"
"2028-02-19 20:18:00.000000 UTC","2461821.3458333330 JD UTC"
"2028-02-20 21:00:00.000000 UTC","2461822.3750000000 JD UTC"
"2028-02-21 21:36:00.000000 UTC","2461823.4000000000 JD UTC"
"2028-02-22 22:18:00.000000 UTC","2461824.4291666667 JD UTC"
"2028-02-23 22:54:00.000000 UTC","2461825.4541666666 JD UTC"
"2028-02-24 23:42:00.000000 UTC","2461826.4875000000 JD UTC"
"2028-03-04 19:00:00.000000 UTC","2461835.2916666665 JD UTC"
"2028-03-05 19:12:00.000000 UTC","2461836.3000000000 JD UTC"
"2028-03-06 19:42:00.000000 UTC","2461837.3208333333 JD UTC"
"2028-03-07 20:24:00.000000 UTC","2461838.3500000000 JD UTC"
"2028-03-08 21:12:00.000000 UTC","2461839.3833333333 JD UTC"
"2028-03-09 22:00:00.000000 UTC","2461840.4166666665 JD UTC"
"2028-03-10 22:54:00.000000 UTC","2461841.4541666666 JD UTC"
"2028-03-12 00:12:00.000000 UTC","2461842.5083333333 JD UTC"
"2028-03-12 12:36:00.000000 UTC","2461843.0250000000 JD UTC"
"2028-03-13 13:12:00.000000 UTC","2461844.0500000000 JD UTC"
"2028-03-14 14:00:00.000000 UTC","2461845.0833333335 JD UTC"
"2028-03-15 15:00:00.000000 UTC","2461846.1250000000 JD UTC"
"2028-03-16 16:12:00.000000 UTC","2461847.1750000000 JD UTC"
"2028-03-17 17:36:00.000000 UTC","2461848.2333333334 JD UTC"
"2028-03-18 18:54:00.000000 UTC","2461849.2875000000 JD UTC"
"2028-03-19 19:54:00.000000 UTC","2461850.3291666666 JD UTC"
"2028-03-20 20:48:00.000000 UTC","2461851.3666666667 JD UTC"
"2028-03-21 21:42:00.000000 UTC","2461852.4041666670 JD UTC"
"2028-03-22 22:42:00.000000 UTC","2461853.4458333333 JD UTC"
"2028-03-28 13:30:00.000000 UTC","2461859.0625000000 JD UTC"
"2028-03-29 13:54:00.000000 UTC","2461860.0791666666 JD UTC"
"2028-03-30 14:30:00.000000 UTC","2461861.1041666665 JD UTC"
"2028-03-31 15:24:00.000000 UTC","2461862.1416666666 JD UTC"
"2028-04-01 16:24:00.000000 UTC","2461863.1833333330 JD UTC"
"2028-04-02 17:24:00.000000 UTC","2461864.2250000000 JD UTC"
"2028-04-03 18:18:00.000000 UTC","2461865.2625000000 JD UTC"
"2028-04-04 19:12:00.000000 UTC","2461866.3000000000 JD UTC"
"2028-04-05 20:12:00.000000 UTC","2461867.3416666670 JD UTC"
"2028-04-06 21:12:00.000000 UTC","2461868.3833333333 JD UTC"
"2028-04-07 22:30:00.000000 UTC","2461869.4375000000 JD UTC"
"2028-04-08 10:36:00.000000 UTC","2461869.9416666670 JD UTC"
"2028-04-09 10:54:00.000000 UTC","2461870.9541666666 JD UTC"
"2028-04-10 11:24:00.000000 UTC","2461871.9750000000 JD UTC"
"2028-04-11 12:12:00.000000 UTC","2461873.0083333333 JD UTC"
"2028-04-12 13:00:00.000000 UTC","2461874.0416666665 JD UTC"
"2028-04-13 14:00:00.000000 UTC","2461875.0833333335 JD UTC"
"2028-04-14 15:12:00.000000 UTC","2461876.1333333333 JD UTC"
"2028-04-15 16:30:00.000000 UTC","2461877.1875000000 JD UTC"
"2028-04-16 18:00:00.000000 UTC","2461878.2500000000 JD UTC"
"2028-04-23 11:12:00.000000 UTC","2461884.9666666670 JD UTC"
"2028-04-24 11:12:00.000000 UTC","2461885.9666666670 JD UTC"
"2028-04-25 11:30:00.000000 UTC","2461886.9791666665 JD UTC"
"2028-04-26 12:00:00.000000 UTC","2461888.0000000000 JD UTC"
"2028-04-27 12:36:00.000000 UTC","2461889.0250000000 JD UTC"
"2028-04-28 13:24:00.000000 UTC","2461890.0583333330 JD UTC"
"2028-04-29 14:18:00.000000 UTC","2461891.0958333330 JD UTC"
"2028-04-30 15:18:00.000000 UTC","2461892.1375000000 JD UTC"
"2028-05-01 16:30:00.000000 UTC","2461893.1875000000 JD UTC"
"2028-05-02 17:42:00.000000 UTC","2461894.2375000000 JD UTC"
"2028-05-03 19:06:00.000000 UTC","2461895.2958333334 JD UTC"
"2028-05-06 09:30:00.000000 UTC","2461897.8958333335 JD UTC"
"2028-05-07 09:42:00.000000 UTC","2461898.9041666670 JD UTC"
"2028-05-08 10:12:00.000000 UTC","2461899.9250000000 JD UTC"
"2028-05-09 10:54:00.000000 UTC","2461900.9541666666 JD UTC"
"2028-05-10 11:36:00.000000 UTC","2461901.9833333334 JD UTC"
"2028-05-11 12:30:00.000000 UTC","2461903.0208333335 JD UTC"
"2028-05-12 13:24:00.000000 UTC","2461904.0583333330 JD UTC"
"2028-05-13 14:24:00.000000 UTC","2461905.1000000000 JD UTC"
"2028-05-14 15:42:00.000000 UTC","2461906.1541666670 JD UTC"
"2028-05-15 17:18:00.000000 UTC","2461907.2208333330 JD UTC"
"2028-05-21 10:06:00.000000 UTC","2461912.9208333334 JD UTC"
"2028-05-22 10:06:00.000000 UTC","2461913.9208333334 JD UTC"
"2028-05-23 10:18:00.000000 UTC","2461914.9291666667 JD UTC"
