"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 09:32:43.850094 UTC to 1980-01-02 09:32:43.850094 UTC", ... , "2080-12-26 17:11:34.401613 UTC to 2080-12-26 17:11:34.401613 UTC"], items=1250"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"1997-06-20 19:14:39.297987 UTC","2450620.3018437265 JD UTC"
"1997-07-20 03:45:16.767780 UTC","2450649.6564440713 JD UTC"
"1997-08-18 11:15:32.538190 UTC","2450678.9691265994 JD UTC"
"1997-09-16 18:47:11.331105 UTC","2450708.2827700360 JD UTC"
"1997-10-16 03:22:20.192890 UTC","2450737.6405114920 JD UTC"
"1997-11-14 13:52:19.811406 UTC","2450767.0780070764 JD UTC"
"1997-12-14 02:44:56.556809 UTC","2450796.6145434817 JD UTC"
"1998-01-12 17:54:06.446085 UTC","2450826.2459079410 JD UTC"
"1998-02-11 10:43:10.233360 UTC","2450855.9466462196 JD UTC"
"1998-03-13 04:20:49.172058 UTC","2450885.6811246765 JD UTC"
"1998-04-11 21:50:50.462763 UTC","2450915.4103062820 JD UTC"
"1998-05-11 14:12:45.238585 UTC","2450945.0921902615 JD UTC"
"1998-06-10 04:33:20.160148 UTC","2450974.6898166680 JD UTC"
"1998-07-09 16:30:32.934888 UTC","2451004.1878811910 JD UTC"
"1998-08-08 02:25:27.774898 UTC","2451033.6010159133 JD UTC"
"1998-09-06 11:10:42.120963 UTC","2451062.9657652890 JD UTC"
"1998-10-05 19:47:28.461017 UTC","2451092.3246349655 JD UTC"
"1998-11-04 05:05:30.660794 UTC","2451121.7121604257 JD UTC"
"1998-12-03 15:32:38.173121 UTC","2451151.1476640410 JD UTC"
"1999-01-02 03:16:44.230720 UTC","2451180.6366230410 JD UTC"
"1999-01-31 16:18:08.053262 UTC","2451210.1792598760 JD UTC"
"1999-03-02 06:39:29.825076 UTC","2451239.7774285310 JD UTC"
"1999-03-31 22:18:17.675104 UTC","2451269.4293712396 JD UTC"
"1999-04-30 14:46:03.420178 UTC","2451299.1153173633 JD UTC"
"1999-05-30 07:03:39.858302 UTC","2451328.7942113230 JD UTC"
"1999-06-28 22:09:31.839124 UTC","2451358.4232851750 JD UTC"
"1999-07-28 11:34:22.060258 UTC","2451387.9821997713 JD UTC"
"1999-08-26 23:28:44.508202 UTC","2451417.4782929190 JD UTC"
"1999-09-25 10:25:07.442302 UTC","2451446.9341139155 JD UTC"
"1999-10-24 20:56:01.234753 UTC","2451476.3722365135 JD UTC"
"1999-11-23 07:22:30.290701 UTC","2451505.8072950314 JD UTC"
"1999-12-22 17:55:23.281158 UTC","2451535.2467972357 JD UTC"
"2000-01-21 04:44:04.613100 UTC","2451564.6972756144 JD UTC"
"2000-02-19 16:04:55.150092 UTC","2451594.1700827560 JD UTC"
"2000-03-20 04:19:46.525215 UTC","2451623.6803995976 JD UTC"
"2000-04-18 17:41:59.077407 UTC","2451653.2374893217 JD UTC"
"2000-05-18 08:02:56.222756 UTC","2451682.8353729486 JD UTC"
"2000-06-16 22:56:27.037970 UTC","2451712.4558684950 JD UTC"
"2000-07-16 13:56:17.245397 UTC","2451742.0807551550 JD UTC"
"2000-08-15 04:45:30.449211 UTC","2451771.6982690883 JD UTC"
"2000-09-13 19:10:30.770712 UTC","2451801.2989672534 JD UTC"
"2000-10-13 08:53:52.057463 UTC","2451830.8707414060 JD UTC"
"2000-11-11 21:39:31.431176 UTC","2451860.4024471203 JD UTC"
"2000-12-11 09:24:32.010670 UTC","2451889.8920371607 JD UTC"
"2001-01-09 20:21:09.051525 UTC","2451919.3480214295 JD UTC"
"2001-02-08 06:48:24.051586 UTC","2451948.7836117083 JD UTC"
"2001-03-09 17:05:15.137586 UTC","2451978.2119807590 JD UTC"
"2001-04-08 03:29:45.196188 UTC","2452007.6456619930 JD UTC"
"2001-05-07 14:20:52.589134 UTC","2452037.0978308925 JD UTC"
"2001-06-06 02:01:05.675748 UTC","2452066.5840934690 JD UTC"
"2001-07-05 14:56:00.040592 UTC","2452096.1222226922 JD UTC"
"2001-08-04 05:24:34.436739 UTC","2452125.7253985736 JD UTC"
"2001-09-02 21:20:18.127382 UTC","2452155.3890986964 JD UTC"
"2001-10-02 13:58:34.010867 UTC","2452185.0823380887 JD UTC"
"2001-11-01 06:11:56.777991 UTC","2452214.7582960417 JD UTC"
"2001-11-30 21:07:52.006124 UTC","2452244.3804630340 JD UTC"
"2001-12-30 10:29:54.435895 UTC","2452273.9374356004 JD UTC"
"2002-01-28 22:25:24.433207 UTC","2452303.4343105694 JD UTC"
