"Time Conversion Calculation"
"Calculation Inputs"
"Calculation type","Time Conversion"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-02 01:59:01.834919 UTC to 1980-01-02 01:59:01.834919 UTC", ... , "2080-12-26 07:11:06.584913 UTC to 2080-12-26 07:11:06.584913 UTC"], items=1351"
"Step","1 hours"
"Output time system","UTC"
"Time Conversion Results"
"UTC calendar date","UTC Julian date"
"2004-03-28 19:52:19.692416 UTC","2453093.3280056994 JD UTC"
"2004-04-25 03:29:12.880916 UTC","2453120.6452879733 JD UTC"
"2004-05-22 10:00:45.607805 UTC","2453147.9171945346 JD UTC"
"2004-06-18 15:32:01.492876 UTC","2453175.1472395007 JD UTC"
"2004-07-15 20:46:34.239408 UTC","2453202.3656740673 JD UTC"
"2004-08-12 02:39:08.161932 UTC","2453229.6105111334 JD UTC"
"2004-09-08 09:40:57.451492 UTC","2453256.9034427255 JD UTC"
"2004-10-05 17:36:57.306456 UTC","2453284.2339966027 JD UTC"
"2004-11-02 01:32:16.478687 UTC","2453311.5640796144 JD UTC"
"2004-11-29 08:29:36.790717 UTC","2453338.8538980405 JD UTC"
"2004-12-26 14:12:56.634372 UTC","2453366.0923221570 JD UTC"
"2005-01-22 19:23:32.453913 UTC","2453393.3080145130 JD UTC"
"2005-02-19 01:12:22.848749 UTC","2453420.5502644530 JD UTC"
"2005-03-18 08:23:33.151003 UTC","2453447.8496892476 JD UTC"
"2005-04-14 16:35:08.520615 UTC","2453475.1910708400 JD UTC"
"2005-05-12 00:38:05.100993 UTC","2453502.5264479280 JD UTC"
"2005-06-08 07:32:00.151194 UTC","2453529.8138906388 JD UTC"
"2005-07-05 13:06:39.160900 UTC","2453557.0462865843 JD UTC"
"2005-08-01 18:06:05.613561 UTC","2453584.2542316383 JD UTC"
