"State Vector Calculation"
"Calculation Inputs"
"Calculation type","State Vector"
"Target type","Object"
"Target","MOON"
"Observer type","Object"
"Observer","EARTH"
"Reference frame","ECLIPDATE"
"Light propagation","No correction"
"Time system","UTC"
"Time format","Calendar date and time"
"Time windows","["1980-01-09 11:24:52.126002 UTC to 1980-01-09 11:24:52.126002 UTC", ... , "2080-12-19 14:06:26.309514 UTC to 2080-12-19 14:06:26.309514 UTC"], items=2700"
"Step","1 days"
"State representation","Planetocentric"
"State Vector Results"
"UTC calendar date","Longitude (deg)","Latitude (deg)","Radius (km)","d Longitude/dt (deg/s)","d Latitude/dt (deg/s)","d Radius/dt (km/s)","Speed (km/s)","Time at Target","Light Time (s)"
"1984-05-12 02:39:56.229207 UTC",-169.81519889,4.38424592,365604.63301443,0.00016875,-8.53076994E-06,-0.00025009,1.07505324,"1984-05-12 02:39:56.229207 UTC",1.21952579
"1984-05-25 23:08:57.936014 UTC",10.22173713,-4.39991454,402244.46059125,0.00013907,7.07213062E-06,-0.02557653,0.97508953,"1984-05-25 23:08:57.936014 UTC",1.34174310
"1984-06-08 09:15:25.361221 UTC",-169.79482051,4.39288960,369801.11750422,0.00016453,-8.36159365E-06,0.00603100,1.06015774,"1984-06-08 09:15:25.361221 UTC",1.23352375
"1984-06-22 07:03:37.169491 UTC",10.12262114,-4.35785860,402842.62252959,0.00013821,7.00441992E-06,-0.02166841,0.97043391,"1984-06-22 07:03:37.169491 UTC",1.34373835
"1984-07-05 14:16:22.561355 UTC",-170.01275163,4.30039163,370038.67090311,0.00016410,-8.27711336E-06,0.02160349,1.05839926,"1984-07-05 14:16:22.561355 UTC",1.23431614
"1984-07-19 14:13:05.524234 UTC",9.78107962,-4.21280911,404205.75508403,0.00013734,6.95934386E-06,-0.01427100,0.96759845,"1984-07-19 14:13:05.524234 UTC",1.34828527
"1984-08-01 19:48:21.155292 UTC",-170.41061962,4.13130690,365912.86718762,0.00016797,-8.56909377E-06,0.03284345,1.07182518,"1984-08-01 19:48:21.155292 UTC",1.22055394
"1984-08-15 20:25:05.991138 UTC",9.35274223,-4.03061226,405576.46119915,0.00013692,7.14338635E-06,-0.00730032,0.96816070,"1984-08-15 20:25:05.991138 UTC",1.35285745
"1984-08-29 03:36:32.744871 UTC",-170.78990067,3.96986905,360312.20650079,0.00017358,-9.27585089E-06,0.02906257,1.09093239,"1984-08-29 03:36:32.744871 UTC",1.20187215
"1984-09-12 02:07:39.701133 UTC",9.06222382,-3.90686227,406273.17864672,0.00013701,7.57442170E-06,-0.00441868,0.97078357,"1984-09-12 02:07:39.701133 UTC",1.35518145
"1984-09-25 13:50:50.425244 UTC",-170.96205501,3.89651348,357172.35912195,0.00017689,-1.00979169E-05,0.01055228,1.10198064,"1984-09-25 13:50:50.425244 UTC",1.19139875
